2021-05-05 17:27:43+00:00,"@macfaisal @eddydaud This is what your Sr. Minister had to say at that time.

”Economic sectors and essential services will continue to operate in all states under the movement control order (MCO) as these are the main drivers of the country's economy, says International Trade and Industry Minister""",
2021-05-05 16:59:39+00:00,@ctaisyhbalacuit movement control order sis 🤣🤣🤣,
2021-05-05 13:58:52+00:00,"Movement Control Order 3.0
—No ""Eid Mubarak"" Season 2

Wah awesome AF lah!

if we dont have one, i hope our government will replace our hari raya on different dates ya! please be considerate and mindful to the bumiputera people. or we will start rioting everywhere.

#PKP3 #MCO3",
2021-05-05 13:04:36+00:00,@agoda I’ve sent an email &amp; DM regarding “Request for Cancellation of bookings (561544513 &amp; 561544313) due to Movement Control Order”. Appreciate if you could understand the predicament &amp; reply to me. Thank you.,"Place(fullName='Ampang, Wilayah Persekutuan Kuala Lumpur', name='Ampang', type='city', country='Malaysia', countryCode='MY')"
2021-05-05 11:08:44+00:00,"Selangor’s economic activities including manufacturing will remain open during the movement control order, except those in the negative list.

Companies will have to comply with work-from-home regulation – having only 30% of its management staff on premises.",
2021-05-05 11:03:25+00:00,@GilaLowell Our country is in quarantine again. (we call it movement control order) but well... its all over the place. I just hope people follow the SOPs and just don't break or bend the rules... its so tiring...,
2021-05-05 10:47:05+00:00,"Kuala Lumpur will be placed under the Movement Control Order from May 7 to May 20, 2021.",
2021-05-05 10:46:22+00:00,"A Movement Control Order will be enforced in KL to prevent the further spread of COVID-19.

Defence Minister Datuk Seri Ismail Sabri Yaakob says the order takes effect this Friday until May 20th.",
2021-05-05 10:43:01+00:00,"Just set my photoshoot date with my photographer so i can finally settled backlogs

Movement Control Order: hello 🥺",
2021-05-05 10:35:56+00:00,"A Movement Control Order will be enforced in KL to prevent the spread of COVID-19.

Defence Minister Datuk Seri Ismail Sabri Yaakob says the order will take effect this Friday until May 20th.",
2021-05-05 09:36:54+00:00,@morningKall hey guys. can you pleaseeeeeee consider online reservation system for BTS pop up showcase because we are on Movement Control Order starting tomorrow. 😔😔😔😔😔😔,
2021-05-05 09:17:41+00:00,okay Singapore’s government is cool... this is another win after calling their movement control order CB,
2021-05-05 07:24:08+00:00,"He announced that a total of six districts under Selangor to enforce Movement Control Order (MCO) 3.0 for 2 weeks. The Selangor districts involved are Hulu Langat, Gombak, Klang, Petaling, Kuala Langat and Sepang. -CY",
2021-05-05 05:18:40+00:00,wait...i'm today's years old when i realize that mco stands for movement control order .____.,
2021-05-05 05:07:50+00:00,"@xzhan1005 Those from state of Sgor have MCO(movement control order). Those of us from other states cant go either, there's ban on interstate travel",
