2020-05-05 21:48:57+00:00,"@jonfozz @MCO @VirginAtlantic @VirginHolidays Had a phone call today to say my trip to #MCO next week is cancelled 😭, now this! We are meant to be flying our first time in the bubble in November too, hope we get a refund on that 😐",
2020-05-05 19:49:32+00:00,"I can wear the same tshirt and pants every other day and I can wear the same outdoor pair of clothes whenever I have to visit the hospital since the MCO. 
#practical
#covid_19
#stayathome
#mco","Place(fullName='Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur', name='Kuala Lumpur', type='admin', country='Malaysia', countryCode='MY')"
2020-05-05 19:08:28+00:00,"Being very honest, I memang tak kembang at all during #MCO and yet I loose weight too 😣

#WhatIsTheLogic",
2020-05-05 16:10:16+00:00,The lockdown is getting toxic now. Gosh !!! #MCO is getting to me.... Stuck inbetween two realms and not enjoying it! #InhalesExhales #PatienceMuchNeeded #TestingTimes #StayingAtHome,
2020-05-05 15:18:22+00:00,Going back to work really makes me realise how much I love being home. #mco,
2020-05-05 14:30:25+00:00,"Or flock to the malls?
Sr Minister (Security) had earlier mentioned States can modify as deemed fit but he didn't give enough time. Whole nation is to implement by 4 May. Some States delayed to later this week. This whole #MCO is in disarray now. What does one do? #StayHome
[2/7]",
2020-05-05 14:30:24+00:00,"Day 49:

aka Day 2 of CMCO (simply known as MCO Phase 5, with conditions).

So, CMCO is enforced. But some States are only starting later this week. There is now an in limbo period between #MCO (Phase 4) &amp; #CMCO in some of these States. What does one do? Obey to disobey? 
[1/7]",
2020-05-05 12:53:45+00:00,Day 49. Boring is good. Especially at work. Pure blessing in disguise. #mco #covid19 #malaysia,
2020-05-05 12:32:57+00:00,We also echo the voices of the Bar Council and many business associations in saying that there is an urgent need for new legislation to be in place as we emerge from the #MovementControlOrder (#MCO). 6/n,
2020-05-05 10:11:51+00:00,"Nubitel can provide supervisors with 📈 in-depth insight and analytics, with #artificialintelligence (AI-powered) modules to help with making a decision.

✨ Bonus: We will waive the activation fee if your company is a non-profit organization.
#mco #circuitbreaker #telecommuting",
2020-05-05 09:32:18+00:00,"@cryptocom Let's go #BTC 🚀🚀🚀

#Bitcoin #bitcoinhalving #TimeForPlanB #CRO #MCO",
2020-05-05 09:29:58+00:00,"@zibin But still believe #npxs project and #xpos system.
But still think same
-chart manipulation
-visa-mastercard agreement
-more PR and Marketting
-need more Xpos delivery
-stop delayed (not delayed roadmap cause only corana before corona 3 times delayed)
-more usefull app like #MCO",
2020-05-05 08:38:38+00:00,"Working mode today:
Listen to : Fish Leong playlist
Snacks : Ligo Raisins #MCO",
2020-05-05 07:32:36+00:00,"The frontliners needs great salutation, my utmost respect to all of them. Bt my heart goes to all those staying home wit no pay, no food on the table. It's really heart breaking to see the long Q at the pawn shop, watevr they pawn, hw long can it last?😔😢 #MCO #StayHomeStaySafe",
2020-05-05 06:55:27+00:00,"There are sightings #parents still bringing their kids to #shoppingmalls like it's a weekend chill during #MCO period when it's strictly not allowed. This is not ignorance but ""no fucks given"" mentality.They should be penalized for blatant disregards #Covid19 #Parenting #StayHome",
2020-05-05 05:35:05+00:00,Senior Strategist: I feel like half my life has vanished this past month. #WFHthoughts #MCO #weareC27,
2020-05-05 05:25:30+00:00,It’s an opportunity for road repairs or other repairs of public facilities during #mco #pkp #PKPB #cmco,
2020-05-05 04:57:37+00:00,"What’s the status re 12 May as end of MCO now? Interstate travel allowed during 7-10 May, and then allowed again after the 12th? Or all interstate travel still banned even if MCO ends? #confused #MCO",
2020-05-05 04:50:00+00:00,"@VFSGlobalCare Is your Kuala Lumpur office operating? I need to renew my passport urgent, got delayed because of the #MCO Pls respond. Thank you.",
2020-05-05 04:34:53+00:00,"@Sarawak_Aritok People are afraid of the law compare to the virus. When the law is loosen, all going out. But they never realize that the virus are still out there. #COVID19 #MCO",
2020-05-05 04:05:52+00:00,The wife @Jessica10Lynne just informed me she bought a new makeup palette from @Sephora using her @cryptocom #MCO card while using @trylolli #StackingSats upon sats!,
2020-05-05 03:56:17+00:00,I almost forget how it feels to use a standard keyboard and sitting on an office chair. It feels so much different now. Maybe I should buy myself a workstation because this #MCO won't be over soon.,
2020-05-05 03:46:16+00:00,"Day 49 #MCO 2 #CMCO

Sunny.

What I thought was Phase 4 #MCO is apparently Phase 5 now.",
2020-05-05 01:41:30+00:00,"According to @IsmailSabri60 24,081 individuals were arrested thus far for violating the #MCO including 401 yesterday @MKNJPM . #FightCOVID19 #ReviveTheEconomy #SaveLivesSaveJobs",
2020-05-05 00:01:51+00:00,"On the flip side; ""hoi-kong-tai-kat"" ahhh! #work #mco #covid19",
2020-05-04 22:56:24+00:00,Day 48 ended with summon to be at work. So. Here we go. #mco #covid19 #malaysia,
2020-05-04 18:15:51+00:00,"@fariszainal @Parpanchi @BBCFarnaz @EnayatFaniBBC @Fmalaysiakini Yes , CIMB has closed several account s of #Iranians , right in middle of #MCO",
2020-05-04 16:36:34+00:00,Malaysia have literally ended their #MCO and people coming out in flocks now,
2020-05-04 15:56:01+00:00,"Day 48 : #MCO

Today will be my ""last MCO""

Tomorrow we have meeting with client. Fuhh smgt ye client lepas dah dpt perkenan kerajaan. But Im not prefer to be on sight, serik dah batuk bebulan2...",
2020-05-04 15:36:09+00:00,"Day 41 Quarantine / lockdown
27/04 (Mon)
I must have eaten junk food or left over food today because I didn’t hv any picture of my meals. 
#QuaratineLife #StayHome #MCO",
2020-05-04 15:07:15+00:00,Busy week ahead! Tons of videos dropping! #MCO #QuarantineContent #android #samsung #oneplus #huawei,
2020-05-04 13:49:42+00:00,"COVID-19 is still running rampant and a vaccine is still in progress. That's why, please stay vigilant and observe social distancing!

ALSA Always Be One!
#alsamalaysia #alsa #mco #stayathome #StaySafeStayHome #COVID19 #SocialDistancing",
2020-05-04 13:46:36+00:00,[#MKFChat] It's been a while since the #MCO began. What are the K-things that you enjoyed during this period? Let's share to inspire the others! 💃🎤📺🎧🎨🖊️📖,
2020-05-04 13:34:12+00:00,"Guess this means #MCO phase 4 measures have been lifted if they are not mentioned under #CMCO. Like 10km travel limit &amp; the roadblocks are lifted. Less opportunities to be fined &amp; jailed.
But 9 states have said yday they will not implement #CMCO yet, so MCO measures remain.
[2/6]",
2020-05-04 13:34:12+00:00,"Day 48:

I swear today #MayThe4th is the most confusing day ever in terms of grasping the movement control order laws in Malaysia.
Ok so, #MCO #PKP phase 4 is cancelled. 
Replaced by #CMCO #PKPB. 
Says our Sr Minister (Security).

[1/6]",
2020-05-04 12:42:12+00:00,So many lost their job as today. #MCO,
2020-05-04 12:38:21+00:00,"📍Circuit breaker just broke in my apartment.
📍Nothing works. 
📍 Can't cook anything or order food.
📍We still on lockdown.
📍#HELP
.
#COVIDー19 #jail #LockdownExtended #mco #stayhome #stayathome #horror #malaysiaboleh #limitnogo",
2020-05-04 11:15:09+00:00,"If dine at restaurant, u hv to leave your number. maybe u will receive a call fr Govt, the day of your meal, a person in the store has got Covid-19. and your whole family must enter the govt designated place for 14 days. Therefore, it’s better to Da Bao..
#mco #covid19 #Malaysia","Place(fullName='Labu, Negeri Sembilan', name='Labu', type='city', country='Malaysia', countryCode='MY')"
2020-05-04 11:10:25+00:00,"Malaysian PM: MCO restrictions lifted on 4th of May
Me: May the fourth be with you, Malaysia
Also me: I have a bad feeling about this

#StarWarsDay #StarWars #mco #pkp",
2020-05-04 10:12:14+00:00,"Lining up to enter #Tesco, we seem to be a nuisance to the surrounding shops that opened today. #COVIDー19 #MCO #Social_Distancing",
2020-05-04 08:53:02+00:00,Retail buisness are once again opened. There's a number of products on specials. What don't add up is #StayHomeSaveLifes is ignored and they are calling people out. What happens when #MCO is violated on this account. @DGHisham @MuhyiddinYassin Please do something. #COVIDー19,
2020-05-04 08:52:39+00:00,"People suddenly don’t know how to drive is it?

Super slow, especially on the right lane.. and make turns/change lanes without signal.

I’m going to miss #mco 😤

But no roadblocks anymore..so thats good. #cmco",
2020-05-04 08:31:46+00:00,"@501Awani @Audioboom lol, this is the first things to do b4 strt the PKP, coz they also like a virus, and not them only but all of us need to take the test. #pkp #MCO #HapusCOVID19 #KitaJagaKita",
2020-05-04 07:38:23+00:00,"Let’s say each car charged extra interest 200/month during moratorium period. Total 1200. Say 50% of the cars still in installment, say +/-5mil. So the banks easily ought to make an extra RM6BILLION. Easily more. #pkp #mco #moratorium #hirepurchase #carloan #COVIDー19 #malaysia",
