2021-05-05 22:03:50+00:00,@MercurioBlue @Chanel_Kanata @Garbage_Andy @theGGards @TheManaSultan @metalmariomtg @emmaskyeward @MTGNerdGirl @meanvalakutgirl @TarmoKat @ctellecampbell @Brttnymchlle @Semulin @maechael1916 @jamietopples @PKP_Magic Thank you so much Merc!,
2021-05-05 22:00:33+00:00,fuck pkp nothing is different for me,
2021-05-05 21:54:23+00:00,@AinSuhana_ i think now is okay bc pkp pun start midnight,
2021-05-05 21:51:10+00:00,"@malaysia_covid Yes ... PKP is critical now. Otherwise people will take next weekend and the next week for balik kampung and spread more cases. Hope Penang to have PKP, so Perak and Kedah residents will be protected.",
2021-05-05 21:48:29+00:00,@PKP_Magic Thank you for sharing. Hopefully more people will learn the truth this way 😌,
2021-05-05 21:38:11+00:00,@somaniac_nam yeah its horrible :( so many days after pkp got implemented but the cases keep rising :(( stay safe too nam!,
2021-05-05 21:36:49+00:00,"Oh well PKP start...

ONLINE SHOPPING IT IS THEN❗❗❗",
2021-05-05 21:36:26+00:00,@ffffatinnn Tak okay arhh citer dia pkp..hemm,
2021-05-05 21:36:00+00:00,Macam buang masa je pkp lelama. at the end of the day everything going worst and wasted.,
2021-05-05 21:33:50+00:00,@PKP_Magic Resolve?,
2021-05-05 21:33:34+00:00,"@PKP_Magic I can, but I won't",
2021-05-05 21:32:14+00:00,@PKP_Magic Let .. it ....... resolve? I... don't understand ....,
2021-05-05 21:30:44+00:00,@PKP_Magic But I played decree of silence I literally can’t 😭,
2021-05-05 21:29:41+00:00,@PKP_Magic Dang I missed this. Let me know if you want to add me on Legends:),
2021-05-05 21:29:27+00:00,This whole pkp and covid thingy are making people stress and argue with each other,
2021-05-05 21:27:14+00:00,"Should I stream tonite, since its pkp again?",
2021-05-05 21:25:47+00:00,@PKP_Magic LMAOOOOO,
2021-05-05 21:24:27+00:00,"@PKP_Magic Nope. I have open mana, and I’m going to use it. #TeamAzorius",
2021-05-05 21:21:11+00:00,@MuhyiddinYassin PKP till when?? This is unbelievable,
2021-05-05 21:09:50+00:00,"Like i was 18 and pkp happened and will happen again and and the next thing i know, i already 20??? Back offfff",
2021-05-05 21:01:40+00:00,@ilaniyuliq places kena pkp cannot relate:(,
2021-05-05 20:59:19+00:00,"SPOILER ALERT!

PKP 3.0 will still has 0% effect.
#KerajaanGagal",
